trip_id,distance_meters,duration_sec_taken,duration_sec_optimal,origin_lat,origin_lon,destination_lat,destination_lon,polyline
621e569b-dc7f-4a97-871f-5fbc567a87d8,1783,576,157,53.9676639,-1.0634363,53.9800463,-1.0488099,{pkhInunEA?A@A?A?A@A?AAA?A??AA??AA??AA??AA??A?AA??A?AA??A?A?AAA?A?AE?E@EAIAaA[u@MuAWmCa@gDg@qCc@aEq@uAW_@G]Ig@S_@WGEe@g@k@}@wAgDa@mA_CsF?CiBaFAMCGk@_BiCeHk@_Bm@_Bo@_BUk@Se@w@gCo@wBo@qBs@qBOe@oBoFQc@_CkCYUWO
621e569b-dc7f-4a97-871f-5fbc567a87d8,1818,429,127,53.9800463,-1.0488099,53.98977619999999,-1.027581,i~mhI`zkESLMBM?OMIMCEAICQ?Q?QBMBO?ADODGDy@?w@Gy@C_@?Y[oAc@oA]eAc@oAw@eCwAiE}BaH{C{ImBwFkCwHK]wBwGeCsHaDqJc@mA_@iA[_A_@aAc@gA_@y@Ue@a@o@oAiBg@q@{@kAU[a@k@SY]i@Yo@KWQm@EIi@q@
621e569b-dc7f-4a97-871f-5fbc567a87d8,248,447,36,53.98977619999999,-1.027581,53.9901719,-1.0241539,c{ohIjugEC?EAIECCEGAECEAIAGCO@O@Q@I@EBIBy@@U?S?IA_AEmBC_BA_AA_@AKAKCMEMIOKO
621e569b-dc7f-4a97-871f-5fbc567a87d8,731,259,44,53.9901719,-1.0241539,53.9960272,-1.0201439,q}ohI|_gESIIGGGGGQUSUIGKEGEKCMAYBo@L]F[B_@@]?]?c@Ey@K[GWIk@Qe@SYOk@YQQc@Yw@q@e@c@Y[IKUYe@i@}@kAe@s@Me@k@_AkBqC
ecb2f91d-043b-4fd1-907f-18691179ec2c,39,101,3,54.0848674,-0.850297,54.0847521,-0.8508106,mmbiIjaeD?B?f@@TBH@FNP
ecb2f91d-043b-4fd1-907f-18691179ec2c,2619,251,232,54.0847521,-0.8508106,54.0823147,-0.8860808,ulbiIpdeDUnAKj@Mz@Ip@Ed@C^CdBAzACtAAfAK`CMvDM`DE`CIfDAnC?x@?h@@r@Bb@F`ADh@@NLdBDjAFtABjBBfB@xAAvDCpAEl@C|@Ev@E|@Ah@?|@?fCBvBD~CBlADz@Dl@Dd@Jt@F`@Hf@H`@JZHXRh@h@nApArDn@nAb@r@TTRLn@Vb@PLDDBDBFFBHBH@H@F?L?`@CZCh@EXERENOh@Sd@c@`AQb@GJCNOz@QnAAJAT?R?J?J@H@NBJDXJb@X`BR|@Hb@BZDV@P@R?V?PAVCZEb@ADAX?`@B|@Df@BXDNNZT`@PXJLFDFBH@@?RBN@PBTDHF@@BDDDBHBPBPD`@Bz@H`C@^A^A^Gn@EVGROf@o@fB}@fCK\ELI`@CPANAV@V@J@DBJDLHPNR\d@v@jA
ecb2f91d-043b-4fd1-907f-18691179ec2c,542,603,43,54.0823147,-0.8860808,54.0813819,-0.893911,m}aiI~`lDBTBJ@^@d@Cr@?fAArE@h@BR@NBPF`@L^L^Pf@JZ@DJZJ^Nn@Jb@H^Ff@Hl@Hr@NnAFj@Db@B`@B^@V?XAh@CfAAZE^CZK`A
ecb2f91d-043b-4fd1-907f-18691179ec2c,13635,1174,654,54.0813819,-0.893911,53.9906065,-1.0230633,swaiI|qmDT\^h@Zd@Zf@Zf@Vd@N^HLXp@v@pBRj@L\DNNf@Pp@J^H\HZ`@lB^pB\fBX|ABJNv@b@bCT`AVpAVhARfARz@Pp@VbAd@jBfAfEz@xCfAnDdDhK`@xA|ErOhDtKnA~DtB~GFVz@vChAjDFRBLNd@Nj@X~@X~@h@`BPl@Pb@Z|@j@vA^|@Xl@HPZt@^v@\p@b@x@Zp@^h@|A~Bj@p@d@j@VXr@p@f@d@z@v@`EnDrDfDjItHjEvDTTjB`BtH`Hv@r@~EfEnAnAdBzAv@t@~A`Bb@|@fAnAh@h@h@h@|@p@|@z@lBdBXXj@h@x@|@x@z@hAhAhBlBv@r@^\x@p@~@p@t@h@x@f@x@d@t@^t@\~@^bAZl@Pn@NpAXj@Jr@Ll@JF@PDXDTFPDNDf@Nh@PNFrAf@x@Zf@R`@PXN^Tb@VPJTPB@t@j@XTLJJJp@n@VVVVh@l@tA`BFHr@~@t@hANRT^lA~B`AxBn@vAz@nBZt@fB`E|@nBb@|@`AnBzBvE`AtBpDrHpAnCnDnHh@fAFNP\h@bAp@fAz@pAd@j@`AfANNXVTRVTVPTNd@VXNZNj@Tp@VfA^p@TdA\~@ZfA`@`Bl@r@VjBp@|Ah@b@PpBv@j@R|@ZVL`@Pt@Z\Pr@^^Pr@`@d@Xd@V\Vh@\\Tr@h@l@b@^Xn@j@ZV\Zh@d@d@d@l@j@b@d@v@x@d@h@`BjBrDfEbBlB`@d@TXX`@TZLTV`@T`@NVVd@Tf@Tf@Xn@Zp@Tj@\z@Vl@j@zA^~@\|@Vt@b@lAv@bC`AfD\jAXfAH^T~@^|ARx@j@vBf@`B~@|CFRPn@`@pAXx@t@bCz@lCj@hBd@|A^dATr@n@tB~@xCt@`Cj@fBt@`Cd@zA`@lAVt@\bA|@nChAnDbAfD~@vC`A`D^jADJl@jBp@zBl@fBb@pALb@DHTv@bAzCz@dCRl@b@rATn@\dAJZd@rANf@d@tAl@hBVp@`@pAh@zAPj@Xx@Pj@Xx@ZbAPd@\dA^hAd@xAPd@^lABFPd@Nd@HVRn@f@vAl@hB\hAJTL`@Vv@Z|@h@~AZ`ATn@Z`ARl@\`A^nAf@vAl@dBr@xBXx@Xv@Vt@Xx@L^N`@JZJTLZL\BFNVR`@NXNVR\NXNVR\VZPVZb@TXPVp@x@t@`Av@bA`@f@b@j@r@~@l@x@n@x@r@~@f@p@n@x@h@r@n@z@pAdB~@lAj@t@^b@z@jA~ArBRRl@v@t@~@r@`AZb@j@t@TZh@r@TZp@`Ar@`AT^jBpCj@~@THLD\d@Z`@^h@b@h@VX`@h@RR`@`@RP\VRNb@X\Rl@X^NZJb@Jh@Hf@FX@\@X?VA\C\GJCTEVIRIPKHMFIP_@
ecb2f91d-043b-4fd1-907f-18691179ec2c,9018,844,343,53.9906065,-1.0230633,53.92476929999999,-1.0592927,i`phIbyfEHa@DSFQFQHOHKJKJIHCJCJ?H?F@HBDDLFHJFFDHFLDLPXHJJJHJHDFBJBJ@L@L@h@Cp@ElAMb@El@Iz@KfAOvBe@nA[nBi@tAe@f@SdAa@rB}@tCwArC_BvAu@bB{@r@]XMh@Sl@Sl@QVIh@M|@Qv@Mx@KjAKt@ChAC^@r@@l@@l@Dj@Dt@HdAPz@PfB`@nAZn@LnAXx@NbAP`ANr@H~@H`BJz@BbA?nA?p@Cv@ChAGdAKj@G`AOfAQhBc@xAa@^Mr@Ut@[j@Ul@Yf@W\Op@_@t@c@p@a@~B_BxCuBn@c@l@a@fAw@vHsF|D{Cx@m@nB{A^YpA_AdAs@`BaAv@a@lAk@~Ao@hBm@XGxA]|B]TEbAKzCOzD@vBLv@H|ATp@J|A\zBn@`A^lAf@HD|Av@|BtAtA`A|@t@nAdA~A|AzA~ArAvA`FnFfFtFdFtFzCbDnDzDtD`EdClC`ChCbEnE`BfBnBtBvEfFvA|A`AhAp@v@r@z@jA|Ar@dA\f@j@z@dAfBdAhB|BvEr@~Ar@dBj@xAd@rA\|@^jALj@\hAbAhDfAtDzBrHpAvE|@lDlAxEbA`ErA`Gj@lCl@rC\~Af@bCb@|Bt@zDn@pDv@jEd@nCZhBp@pETvAVdB^jCHd@Jt@LfAThBLdARzBFr@RxBVfEJtB?NF~@@b@DnA@\
ecb2f91d-043b-4fd1-907f-18691179ec2c,416,623,28,53.92476929999999,-1.0592927,53.9243175,-1.0654475,ydchIp{mEJX@F@JBx@DpAD|BBhA@pBBnD?|CAhCCnBBZD\H^R^LX
ecb2f91d-043b-4fd1-907f-18691179ec2c,6432,973,381,53.9243175,-1.0654475,53.870802,-1.0484972,_bchI`boEH?B?D@B@DBB@DBBDFCDAD?HAFAHCHCFEv@_@`Aa@JEj@SDAB?LBTK|@c@NKn@c@v@i@LK`@Yt@s@z@y@`@e@h@k@`@i@RYt@iAzAiCt@}AdGwMzAcD\w@d@aAXi@Zi@d@y@tCaFhB_Dj@aAn@kAVc@v@sA~@eB|@oB`@}@h@oAf@cAf@o@p@w@ZWVQl@]j@WTITGLEVGl@M^EFAlAG|@?D?l@Bt@Dl@Bt@Bl@B`@?pABt@?`A?L?bAAfACH?~@AlAC`ACp@AF?F?F?x@Cn@E`@A`@GVEj@OZKb@SPG^S^S^U~@m@~@o@~@m@p@c@t@a@v@a@~@_@\Kt@U`@If@KVCZC|@G^At@A|C@\@r@AZAj@Ch@EjBO|D[`CQnBQdAI`@EVEv@Mt@ObAYZKx@Yz@WlAe@zCeA|@[bA_@r@Sd@Md@IVEREl@EnAE\B^B\Bx@LJ@v@R`@Lx@Zx@Zp@X|@X`@Lj@Pz@RPDNC^BjDTf@BTBb@DtAH`@B`@@~@@^?f@CP?LBJDVC^GNEZEDAPEb@IZIj@QPGFABAh@Up@Y~@g@JGx@g@`Ao@JGn@a@DAVOnAw@VORKPGPGNCVAh@AfA@@?^BH@h@HdALdAJb@D`@D`APh@LbAVt@X~@`@rBjApCbBdAf@nA`ArA~@x@`@h@Xd@VRJ\Bn@Vl@VtAl@lBv@XJ
ecb2f91d-043b-4fd1-907f-18691179ec2c,3464,649,188,53.870802,-1.0484972,53.8608428,-1.0937761,osxgIbxkE?b@?t@?v@?`ABfADn@Dn@Fr@Fd@H^Jh@Nl@h@zAp@~BVv@X~@P|@@BF\Db@Dd@Bj@Bn@@l@An@Al@Af@Gv@Ix@Kn@OfAa@nBw@~DYvAa@`CUzBC`AA\?N?z@@d@Bp@Dr@Z~C`AdGBNHn@@BBd@@N@N@LDl@B`@BdA@`A?lAGlBEnBItCCdB?J?d@?hAN~MHlGHtHJbJHjFBtBDpADdAHfAN~AJz@RzAJj@Jd@R`A`@|A\fA^`AZt@x@zAfCrE\n@hAxBdFjJlCxE~AtClFnJ`AbBJPj@bAfBbD`AhBl@hAJP^p@T\Xd@d@l@NPXPDDRT
ecb2f91d-043b-4fd1-907f-18691179ec2c,483,140,37,53.8608428,-1.0937761,53.85825579999999,-1.0996328,guvgIbstEVTV`@Xl@Rj@Pf@Nf@T`AbAbE`@bBd@|Ap@bBFPv@|B`@fAn@dB\dA
ecb2f91d-043b-4fd1-907f-18691179ec2c,2542,407,150,53.85825579999999,-1.0996328,53.8431437,-1.1193713,cevgItwuEHTjA|DdAtDd@`B`AhDj@tBPl@Nj@Ln@Jp@JlABVDXDXNj@Rd@r@~@d@r@d@x@Vf@JTTn@Rr@FZFZLx@ZtCJx@PvALv@Nt@Nr@Pt@Nt@DZDZBZBZ@ZB^@vAAtBCrBArA?X@X@XTvBNbAFTFNFPJLJHLHLDj@RlBx@n@\l@`@l@f@j@l@`AhAr@z@v@~@VXNTTh@V`Ab@jCLh@DTR^ZXVR`CdAx@b@x@f@hAv@fAv@xBpBXXLJZRLFNFn@D`@C^E`@INGl@Wn@[NKfA}@p@s@RSl@k@rAuA~@w@rBaBRQ
ecb2f91d-043b-4fd1-907f-18691179ec2c,1714,386,147,53.8431437,-1.1193713,53.8305777,-1.1336625,sfsgI`syEXZNPzDtDxf@|d@nAjA^R`@H\Bz@FTFPL@@LRN`@NZr@dB|@vBBFFNNZ^~@Vn@N\L\Nh@TpADVDNJXFL`A`Bx@tAt@rA\j@rAfBjAvAFFBHDR
ecb2f91d-043b-4fd1-907f-18691179ec2c,4405,468,234,53.8305777,-1.1336625,53.8009825,-1.1750657,cxpgIjl|E@A@AB?@?@@@@?B@B?D?B~@fAvA~Av@|@DFpEdF\^z@~@fDdEtAhB|AjBnAvAjB~BlAdB`@d@x@t@n@d@jB|An@j@t@v@h@f@h@f@h@d@l@f@`Ar@z@h@~@l@pA~@t@n@JJLVX`@j@tAnBlE~@~Bv@tBfAbD^|@RVRVNPb@\NHzAx@tAt@bAp@d@^h@t@`@x@`A~Bj@tANZb@|@h@~@PZ\j@RVJNVXTTVRNL`@V`@RRRd@b@ZZt@bAXf@f@nAb@rAlA`Ex@tCl@~Bn@rC`@lB|@zDv@~CV`AXdAr@jC^xA|@hDl@pBJ\BBTl@^f@LNJLVPVRdB|@pHlEtCzAjAv@fAv@x@r@dAlA`AlAtAhBZ^X^DFr@x@pBjC`AvA|@dBPd@Zx@d@zAVdARbAj@`EbAxI
ecb2f91d-043b-4fd1-907f-18691179ec2c,643,489,64,53.8009825,-1.1750657,53.7960487,-1.1701084,c_kgIdodFnCwBjKeJpBgBlAaAn@m@n@k@`@c@~@}ATi@Zw@HY
ecb2f91d-043b-4fd1-907f-18691179ec2c,131,528,41,53.7960487,-1.1701084,53.7950442,-1.1695804,i`jgIdpcFr@f@H@F?FAJCz@y@V_@JUN]
ecb2f91d-043b-4fd1-907f-18691179ec2c,210,382,30,53.7950442,-1.1695804,53.7946205,-1.1723022,_zigIzlcFFFFHBN?ZCj@Ct@KfDAx@AV@PBPDNFLPTp@l@
1e020411-6b4e-4d96-b98d-a0747ef774fb,1070,91,89,53.9006792,-0.8640658999999999,53.8988121,-0.8481512,gn~gIlwgDD_AJwCTeGLmDDoAJ_DHsAB[Fe@Lq@`@cBPmAX_Db@cFN_CLuCDqBF_BZeKFuBH_CHwAL}ALeAL}@F]BS@I?I?GCI
1e020411-6b4e-4d96-b98d-a0747ef774fb,2710,792,239,53.8988121,-0.8481512,53.92206299999999,-0.8548058,qb~gI|sdDMBKDUBs@GcAQmCm@oAY{@O}@KUCo@Aa@Bc@Ja@L_@Nk@^[\g@l@}@nAm@t@]^k@d@kAp@aB|@cAh@GBeBt@A@IBKDaBr@{D~AgBp@u@`@_DpAcBt@gDtAuCnAkDxAsDvAuFbC_DrAmCjAwCvAq@f@E@E@G@I@KAUG}@a@aAa@eDoAgCaA{Cy@oDm@mC[a@?M@A@MBOHo@`@i@^
1e020411-6b4e-4d96-b98d-a0747ef774fb,245,545,52,53.92206299999999,-0.8548058,53.9230192,-0.8514516999999999,{sbhIp}eDYaBo@uDg@cDW_BOs@Us@ISEG
1e020411-6b4e-4d96-b98d-a0747ef774fb,3631,815,282,53.9230192,-0.8514516999999999,53.9508634,-0.8492638,{ybhIpheDGMOU]g@iAeBw@mACCc@o@uEiHkE{GsDwFYc@]i@eDeFCCoCkE{BkDGKiCcEwCsEGMeFgIcBiCO?K?I?K?yBf@eB`@uA\ODoCh@yBf@sBd@aDt@}Bf@iAVmCn@aB\YHqAVM@YDE?G?GAGAa@Gu@MwBWaEm@a@FSBODMFMLgAjBoA|BILaBzCa@v@]f@cAjAg@p@yBlCY\gB|BkBdCOP]f@{@fAcCdCmCjCcDbDuCvC{A`B
1e020411-6b4e-4d96-b98d-a0747ef774fb,1894,298,118,53.9508634,-0.8492638,53.965191,-0.8624786,{ghhIzzdDk@p@g@h@k@l@w@p@_@\ORIJWd@i@lAqA`Dq@dBUf@A@[p@i@bA_AbByBlDkCpDORi@v@e@p@o@bAo@nAq@lA]l@Y^]`@c@`@gA~@wCxBqA|@i@\]RWLMBa@FA?q@ByAB_@?WAYEcASa@IKEIEGEc@[[YKEIAI@GBKHm@r@[b@]d@UVWTQNWPi@^gBnAkBxAgChBq@h@QNSTSZOXMX
1e020411-6b4e-4d96-b98d-a0747ef774fb,37,132,5,53.965191,-0.8624786,53.965276,-0.8630226,makhInmgDERCTATAPCX
1e020411-6b4e-4d96-b98d-a0747ef774fb,422,216,41,53.965276,-0.8630226,53.9641513,-0.8691647,_bkhIzpgDNn@P`AFh@Db@P`CJtALvARtBRfBl@vFVfCV|B
1e020411-6b4e-4d96-b98d-a0747ef774fb,2482,489,149,53.9641513,-0.8691647,53.9815821,-0.89161,}zjhIfwhDcF|EmDnDgDhDwCxCoBjB{DzDiAfAmCnCsErEkElEcCbCcDbD{AzAu@t@_B|AKLMRKRGNCNUpASnA_@~BKj@a@tA_AnCcAfDWp@OXOT[ZURo@h@s@f@yArACB_BbB{BdC{@~@W^QVIPm@pAi@hAcAzBe@hAYv@Yx@Oh@Kb@W`A}@vD
1e020411-6b4e-4d96-b98d-a0747ef774fb,1291,182,91,53.9815821,-0.89161,53.98803590000001,-0.9064976000000001,{gnhIpcmDe@hBCP?N?L?L@HRrANhA@P?L@TAXI~AGpAKnAMhAMn@Y|@Wj@]j@e@r@GFuApBMTINITIR]~@]`ASb@Yn@o@lAOZ[l@INYb@o@r@ORY\MROXIPIRIPK\GPMd@K`@Qv@YlASt@KZWr@IVILSXWb@IP[b@e@p@MP[^IH]ZIDIDg@TOHOHQNKLKNIXCDADCNETCZGp@Cj@Ed@Eb@EVEXGRGVGH
1e020411-6b4e-4d96-b98d-a0747ef774fb,563,658,67,53.98803590000001,-0.9064976000000001,53.9901376,-0.91263,gpohIr`pDCHGJKLOLUPkAn@y@h@eBlAEBMHIHUVCHCHc@tAo@bCMd@U|@G^C^AP?X?Z@N@F@NFVDPBFDJBHP^DNJXFP@LBL@J?P?H?H?HAD?@CTEd@ALAL?V?P?H@H?P
1e020411-6b4e-4d96-b98d-a0747ef774fb,139,52,25,53.9901376,-0.91263,53.9911432,-0.9138509,k}ohI|fqDA?EBCBILKTEFQ^a@n@]d@WZOLMJWR
1e020411-6b4e-4d96-b98d-a0747ef774fb,282,187,57,53.9911432,-0.9138509,53.99199489999999,-0.9171524,scphIpnqDCPCTCHI^AR?N?PB^Df@Jt@DVBLHd@BP@H?P@J?F?DAF?DAFADCFKLIHi@f@UPGF]XEFWTEFGHCFEHCLCP
1e020411-6b4e-4d96-b98d-a0747ef774fb,972,578,82,53.99199489999999,-0.9171524,53.9990572,-0.9210299999999999,}hphIdcrDEKACCEAECIKc@Ge@CUGa@CUCKCIEKISQ_@OWSUCC]YCA[SY[QSMKGCEAGAG@IDCBMLYf@m@z@WZ}@|@c@f@y@lA{@rA{@hAaAjAiCtC_@\[T}@n@c@\kAjAs@p@o@x@aAvAq@v@MJYNa@L
1e020411-6b4e-4d96-b98d-a0747ef774fb,388,168,32,53.9990572,-0.9210299999999999,54.0011781,-0.9163331000000001,cuqhIl{rDKe@EOW}@Uq@_@aA[y@eAuCkAwC_@cAkAeDm@qB
1e020411-6b4e-4d96-b98d-a0747ef774fb,2553,418,180,54.0011781,-0.9163331000000001,54.0203533,-0.9349995000000001,kbrhI`~qDyAlBa@f@kAbB}@pAm@bAu@lAw@vAe@r@c@j@q@j@gA|@s@j@_Av@kA`AKHA@MZIXGZGZINILOPOHg@H]@[@O?O?]EOCKAG?E@A@G?E@SLQVGJc@vAIb@Qv@M`@ITKTMTs@|@iAvAk@r@SZa@x@KZCFY`AOl@Ot@G^Kp@Kf@GXEJINGFMHSBO?UBK?[Jk@\}@h@o@l@YZ]f@Yb@Wh@]h@a@j@QVa@t@[z@Sf@Sb@OVMNSRYRQJUH[Hw@D}@Lc@LqBp@sChAcCv@k@RiAb@a@Rw@p@c@d@m@n@e@h@ORQPSNGDIDQDKBK?G?M?OBe@Da@FWF_@NWR]Xo@l@_@^QN_A`Ag@d@EDc@`@[^
1e020411-6b4e-4d96-b98d-a0747ef774fb,2619,584,183,54.0203533,-0.9349995000000001,54.04161879999999,-0.9485506,ezuhIvruDYU]_@WQIGKEQESAI@cAJc@D{@He@D_@BYF_@H_@FSFi@T{At@gAj@]RUNeAz@uBlBsBdB_@XeAr@_@Ts@^kDdB}BjAwAp@u@^a@Pu@d@]Ve@\SHk@Tc@Re@TMH]REB}@j@u@f@gAr@k@\aB|@w@`@w@b@e@Vi@R_@Je@LI@OBGBE@uAl@}Ab@g@Pk@Jk@NSFSFi@Tc@JOBI?[@S@QASA[CSA[Ea@?O@Q@ODUH_Af@}@d@wAv@gAr@a@Zq@l@[\sAzAy@dAeD~DY\OPKPMPIVELCNETIn@Kr@WlBGd@G^Md@
1e020411-6b4e-4d96-b98d-a0747ef774fb,410,270,31,54.04161879999999,-0.9485506,54.03903709999999,-0.953035,c_zhIlgxD`AnBzBvE`AtBpDrHpAnC
1e020411-6b4e-4d96-b98d-a0747ef774fb,813,118,52,54.03903709999999,-0.953035,54.0453497,-0.9588909000000001,_oyhIncyDcEpHu@zA]j@EFe@v@aBfBeGnFg@b@c@^s@d@E@qAn@e@ReGtB}@X
1e020411-6b4e-4d96-b98d-a0747ef774fb,1444,233,101,54.0453497,-0.9588909000000001,54.0567472,-0.9680186,mvzhI`hzDyAh@i@FcABmFGe@FmBRu@LYL[PGFKJGFEFeBvBk@p@iAfAi@j@mAhAk@j@{@x@c@b@c@f@c@p@[j@_@p@O\MVc@~@g@~@Ub@Yh@o@jAaBnCq@~@e@j@_@\]ZIFo@Ta@JQHUF_@PQJUNe@Z_BjAwCbC
1e020411-6b4e-4d96-b98d-a0747ef774fb,723,402,51,54.0567472,-0.9680186,54.0623624,-0.9735123,u}|hIba|DEDqAfAgJlHgA|@IHo@j@aA|@k@d@w@t@MJKJSRoApAaA`AOLCBKLEBKJQRUZKPQZUd@Uf@Ub@
1e020411-6b4e-4d96-b98d-a0747ef774fb,574,246,34,54.0623624,-0.9735123,54.0660529,-0.9796704,w`~hIlc}DyFbLgNjX
1e020411-6b4e-4d96-b98d-a0747ef774fb,524,387,26,54.0660529,-0.9796704,54.0693002,-0.9854768999999999,yw~hI|i~DmA`CqGnMsAfCEF_@t@e@bAi@rA_BxE
1e020411-6b4e-4d96-b98d-a0747ef774fb,1215,616,65,54.0693002,-0.9854768999999999,54.0739003,-1.0018688,cl_iIfn_Es@`CeAtD{@tC}@`D_ArCOd@KZK\Ol@Md@Kj@UxACZWtBu@tGQtAUtBGd@UtBGr@C\Al@EfBAvA?b@?h@?n@?l@Ad@?^Cd@AVARC`@CVCVETANERAFGXKZKVUf@Wf@[p@GPUj@o@fBaAlCi@vACJ
1e020411-6b4e-4d96-b98d-a0747ef774fb,1468,171,125,54.0739003,-1.0018688,54.0833813,-1.0126497,{h`iIttbEk@xAa@fAg@zAYbAWv@k@~AABUh@Yn@o@pA]r@Qb@KZKZOn@[vAe@pB]|AQt@Uz@Qj@Mb@ETGXGf@Ih@Gh@E`@GZIXUh@KZKXIXK`@Kd@Mz@Mp@GRMj@St@_@pACHU|@M\OZOTWV[NcBn@_APw@Hs@@u@Ek@GICiCk@sIcCq@QIAGACAYECL
1e020411-6b4e-4d96-b98d-a0747ef774fb,283,143,45,54.0833813,-1.0126497,54.0858058,-1.0113888,cdbiI`xdEIKCCCCCCAAECCCUIUISI{@]aHkCe@Q
1e020411-6b4e-4d96-b98d-a0747ef774fb,526,517,56,54.0858058,-1.0113888,54.0891516,-1.0067841,isbiIdpdE{B}@iBs@}@]AACAECECCEEECCCCAECCAECGAGAEAGAGAG?GAOEm@E_AIaBCm@?GAIAM?MAKCIAKCKESGQKUIOIOEGCEIKMM[Ye@_@]Yo@a@GMIMIIUY
1e020411-6b4e-4d96-b98d-a0747ef774fb,145,437,16,54.0891516,-1.0067841,54.0904372,-1.0066372,ehciIjscEKGCCECECEACACAC?AAC?C?c@GE?]Ca@?Q@a@Bk@D
1e020411-6b4e-4d96-b98d-a0747ef774fb,3670,239,201,54.0904372,-1.0066372,54.1224628,-1.0051055,gpciInrcE?FA@ABA@A@C?AAAAAAAC?CS?K?YCYAq@E{Fe@oBMEAi@AE?E?E?E@m@FsATG@_ARA@eB^SDOBG@GBWBK@K@g@@Y@kBDqADiFNq@B_AB{FNiABoBDoOb@kINk@DO@]BM@QBA@MBc@JOD[DG@E@W?I?MAK?GAEAEAICMCOGQIq@YKEKAMCEAK?I?UBI?K@I@KBQFC?m@T{At@sAn@o@VWHKDMBQBO?Q?C?CACAC?MEIEECGEAACCECGGYYOQMQKOGIEGEIEI]m@u@{ASa@IQEGGIKSQWIIGIGGGIECCCGEGCIEMCOCKAM@K@K@e@P_Al@kBrAIFOJMF_@Ng@RiA\{@RI@G@S@m@B}@BaAFeBHG?K?s@Eg@EAAaCYmDa@IASCKCQCSGUIiBq@aBi@i@SeBi@_Bg@e@Q{DmAYGQEOEICCAECECIE[U
1e020411-6b4e-4d96-b98d-a0747ef774fb,1108,107,69,54.1224628,-1.0051055,54.1313749,-0.9983447,kxiiI|hcEIKGGACCECECGEKCGCIIYEQIUIQEMKOEGGISUMQIGIKSQ][y@y@yAsAwAqAaFuEcAcAkEcEMKIIo@e@_BeA_@Wg@]c@WOIQGKCSGKAkBUu@IiAOgAKC?IAo@IKA}AY
1e020411-6b4e-4d96-b98d-a0747ef774fb,144,109,25,54.1313749,-0.9983447,54.1318787,-1.0003862,apkiIr~aEc@vCu@tEKj@
1e020411-6b4e-4d96-b98d-a0747ef774fb,1260,320,101,54.1318787,-1.0003862,54.1429677,-1.0010149,gskiIlkbEw@^}AEmAAsBAyBA{BC_AC_BAmB?m@?S@O@I@KBG@C?E@IDaC|@wGxB}@ZaBl@_@LQHMBIBE@E?G@OBO@Q@Q@w@?_A?KAEAG?EAEAEAEAWKUMyAy@g@[WOy@c@m@[GCA?AAA?A?C?
1e020411-6b4e-4d96-b98d-a0747ef774fb,496,113,46,54.1429677,-1.0010149,54.1455615,-1.0070657,qxmiIhobEg@`BuAzDUd@KV}@pCCJc@|AG\ELKl@CNCLIn@CLCRCZE\CTCJAJAFAFADCJK\EJAFA@KTGJCFc@n@{A`C
1e020411-6b4e-4d96-b98d-a0747ef774fb,246,368,26,54.1455615,-1.0070657,54.1440423,-1.0097858,whniIducEFJFNDFHNLRHLp@dAXf@DFHLHPBDDJDLRh@n@dBh@zAN^BF
8a73880e-a6e7-4ea7-b8dc-1b4e0e10fb67,10,121,1,54.0529288,-1.1574969,54.0528354,-1.1574896,ye|hIjaaFPA
8a73880e-a6e7-4ea7-b8dc-1b4e0e10fb67,592,384,61,54.0528354,-1.1574896,54.0529388,-1.1665398,ge|hIhaaFAL?V?d@?xAA`D?rCD|PCvBCbCInFG|EBl@
8a73880e-a6e7-4ea7-b8dc-1b4e0e10fb67,945,687,93,54.0529388,-1.1665398,54.047163,-1.1743135,{e|hIzybF@?TV`@Lb@Df@Tb@TTR\Rl@Gv@W~@e@x@g@ZWFEBCF?F@DJFNNl@d@dCN`ANbA@R?V?LGh@CZAR?TBR@LDRFLFP~@jBz@jBn@rA|@vBh@pA`A`C|@nBx@bBjA|B
